customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Contas_Diarias,Faixa_Tempo,Ticket_Mensal_Medio,Churn_bin,Qtd_Servicos
2208-UGTGR,Permanência,Masculino,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,0,Electronic Check,98.6,5581.05,3.3220535714285715,3+a,99.66160714285715,0,3
2209-XADXF,Permanência,Feminino,0,0,0,1,0,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Bank Transfer (Automatic),25.25,25.25,0.8416666666666667,0-6m,25.25,0,0
2211-RMNHO,Permanência,Feminino,0,1,1,68,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),85.3,5560.0,2.7254901960784315,3+a,81.76470588235294,0,5
2212-LYASK,Permanência,Masculino,0,1,1,27,0,No,DSL,No,Yes,Yes,No,No,Yes,One Year,1,Credit Card (Automatic),45.85,1246.4,1.5387654320987656,2-3a,46.162962962962965,0,3
2215-ZAFGX,Permanência,Masculino,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,1,Electronic Check,85.5,791.7,2.9322222222222223,6-12m,87.96666666666667,0,1
2219-MVUSO,Evasão,Masculino,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,45.15,438.4,1.8266666666666667,6-12m,54.8,1,0
2220-IAHLS,Permanência,Feminino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Credit Card (Automatic),19.4,19.4,0.6466666666666666,0-6m,19.4,0,0
2223-GDSHL,Permanência,Masculino,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),116.05,8297.5,3.8955399061032865,3+a,116.86619718309859,0,6
2223-KAGMX,Evasão,Feminino,0,0,0,15,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Bank Transfer (Automatic),19.4,289.3,0.642888888888889,1-2a,19.28666666666667,1,0
2225-ZRGSG,Evasão,Feminino,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two Year,0,Bank Transfer (Automatic),93.9,6579.05,3.1328809523809524,3+a,93.98642857142858,1,4
2226-ICFDO,Permanência,Feminino,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),85.9,6110.75,2.8290509259259258,3+a,84.87152777777777,0,5
2227-JRSJX,Permanência,Feminino,0,0,0,21,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),99.15,1956.4,3.1053968253968254,1-2a,93.16190476190476,0,4
2228-BZDEE,Permanência,Feminino,0,0,0,54,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,20.1,1079.45,0.6663271604938272,3+a,19.989814814814817,0,0
2229-DPMBI,Permanência,Feminino,0,1,1,8,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.5,162.15,0.675625,6-12m,20.26875,0,0
2229-VWQJH,Permanência,Feminino,0,0,0,24,1,No,DSL,No,No,Yes,No,No,No,Month-To-Month,1,Credit Card (Automatic),49.3,1233.25,1.7128472222222222,1-2a,51.385416666666664,0,1
2230-XTUWL,Permanência,Feminino,0,1,1,48,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.55,883.35,0.6134375,3+a,18.403125,0,0
2232-DMLXU,Evasão,Feminino,0,1,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-To-Month,0,Mailed Check,55.2,55.2,1.84,0-6m,55.2,1,1
2233-FAGXV,Permanência,Feminino,0,1,1,5,1,Yes,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,24.3,132.25,0.8816666666666667,0-6m,26.45,0,0
2233-TXSIU,Permanência,Masculino,0,1,1,17,0,No,DSL,Yes,No,Yes,No,Yes,No,One Year,0,Credit Card (Automatic),44.45,792.15,1.553235294117647,1-2a,46.59705882352941,0,3
2234-EOFPT,Permanência,Masculino,0,1,0,72,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),79.35,5753.25,2.6635416666666667,3+a,79.90625,0,5
2234-XADUH,Permanência,Feminino,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One Year,1,Credit Card (Automatic),103.2,7362.9,3.40875,3+a,102.26249999999999,0,4
2235-DWLJU,Permanência,Feminino,1,0,0,6,0,No,DSL,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,44.4,263.05,1.4613888888888888,0-6m,43.84166666666667,0,2
2235-EZAIK,Permanência,Feminino,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,0,Credit Card (Automatic),79.2,5401.9,2.5008796296296296,3+a,75.02638888888889,0,5
2235-ZGKPT,Evasão,Feminino,0,1,1,4,1,Yes,DSL,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,50.85,239.55,1.99625,0-6m,59.8875,1,0
2236-HILPA,Permanência,Masculino,0,1,1,62,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),20.65,1218.45,0.6550806451612904,3+a,19.65241935483871,0,0
2237-ZFSMY,Evasão,Feminino,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One Year,1,Electronic Check,95.55,3692.85,3.156282051282051,3+a,94.68846153846154,1,4
2239-CFOUJ,Permanência,Masculino,0,1,1,1,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,20.4,20.4,0.6799999999999999,0-6m,20.4,0,0
2239-CGBUZ,Permanência,Feminino,0,1,0,51,1,No,DSL,Yes,Yes,No,Yes,No,No,One Year,1,Bank Transfer (Automatic),60.5,3145.15,2.055653594771242,3+a,61.66960784313726,0,3
2239-JALAW,Evasão,Masculino,0,0,0,58,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One Year,1,Bank Transfer (Automatic),103.25,6017.65,3.458419540229885,3+a,103.75258620689655,1,4
2240-HSJQD,Permanência,Masculino,0,0,1,38,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,1,Mailed Check,81.85,3141.7,2.755877192982456,3+a,82.67631578947368,0,1
2242-MFOTG,Permanência,Masculino,0,0,0,33,1,Yes,Fiber optic,Yes,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),80.1,2603.3,2.6295959595959597,2-3a,78.88787878787879,0,1
2243-FNMMI,Permanência,Masculino,0,0,0,20,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.4,415.4,0.6923333333333332,1-2a,20.77,0,0
2245-ADZFJ,Permanência,Feminino,0,1,1,31,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),80.55,2471.6,2.6576344086021506,2-3a,79.7290322580645,0,4
2249-YPRNG,Evasão,Feminino,0,1,1,20,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),105.85,2239.65,3.7327500000000002,1-2a,111.9825,1,4
2250-IVBWA,Permanência,Masculino,0,1,1,64,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-To-Month,0,Electronic Check,81.05,5135.35,2.6746614583333335,3+a,80.23984375,0,2
2251-PYLPB,Permanência,Masculino,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two Year,0,Credit Card (Automatic),79.55,5810.9,2.690231481481481,3+a,80.70694444444445,0,5
2252-ISRNH,Permanência,Masculino,0,1,1,9,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,One Year,1,Electronic Check,90.35,767.9,2.844074074074074,6-12m,85.32222222222222,0,2
2252-JHJGE,Permanência,Masculino,0,0,0,61,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One Year,0,Electronic Check,104.0,6363.45,3.477295081967213,3+a,104.31885245901638,0,4
2252-NKNSI,Permanência,Masculino,0,0,1,52,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two Year,1,Mailed Check,85.15,4461.85,2.8601602564102566,3+a,85.8048076923077,0,5
2253-KPMNB,Permanência,Feminino,0,1,1,69,0,No,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,0,Bank Transfer (Automatic),46.25,3121.4,1.5079227053140096,3+a,45.23768115942029,0,4
2254-DLXRI,Permanência,Feminino,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,1,Mailed Check,79.15,79.15,2.6383333333333336,0-6m,79.15,0,1
2256-YLYLP,Permanência,Masculino,0,1,1,68,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),72.95,4953.25,2.4280637254901962,3+a,72.84191176470588,0,4
2257-BOVXD,Permanência,Masculino,0,1,0,14,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-To-Month,1,Credit Card (Automatic),66.6,979.5,2.3321428571428573,1-2a,69.96428571428571,0,2
2259-OUUSZ,Permanência,Masculino,0,0,0,7,0,No,DSL,No,No,Yes,Yes,No,No,One Year,1,Credit Card (Automatic),35.5,249.55,1.1883333333333335,6-12m,35.65,0,2
2260-USTRB,Evasão,Feminino,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),70.2,115.95,1.9325,0-6m,57.975,1,0
2262-SLNVK,Permanência,Feminino,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,70.1,70.1,2.3366666666666664,0-6m,70.1,0,0
2263-SFSQZ,Permanência,Masculino,0,1,1,51,1,Yes,No,No,No,No,No,No,No,Two Year,1,Mailed Check,24.95,1222.25,0.7988562091503268,3+a,23.965686274509803,0,0
2265-CYWIV,Evasão,Feminino,1,1,0,4,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,99.6,347.65,2.8970833333333332,0-6m,86.9125,1,3
2266-FUBDZ,Permanência,Masculino,0,1,1,15,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.35,278.85,0.6196666666666667,1-2a,18.59,0,0
2266-SJNAT,Permanência,Feminino,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One Year,0,Credit Card (Automatic),109.15,7789.6,3.6062962962962963,3+a,108.1888888888889,0,5
2267-FPIMA,Permanência,Masculino,0,1,0,50,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-To-Month,1,Credit Card (Automatic),94.4,4914.9,3.2765999999999997,3+a,98.29799999999999,0,3
2267-WTPYD,Permanência,Feminino,1,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-To-Month,0,Credit Card (Automatic),94.0,5438.95,3.180672514619883,3+a,95.42017543859649,0,3
2270-CHBFN,Permanência,Feminino,0,1,0,44,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-To-Month,1,Credit Card (Automatic),95.1,4060.55,3.0761742424242424,3+a,92.28522727272728,0,4
2272-JKMSI,Permanência,Feminino,0,1,1,62,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One Year,1,Electronic Check,110.8,6840.95,3.6779301075268815,3+a,110.33790322580644,0,5
2272-QAGFO,Evasão,Feminino,1,0,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,74.3,1096.25,2.6101190476190474,1-2a,78.30357142857143,1,0
2272-UOINI,Permanência,Feminino,0,0,0,7,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,78.5,571.05,2.719285714285714,6-12m,81.57857142857142,0,5
2272-WUSPA,Permanência,Feminino,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,1,Electronic Check,110.75,7751.7,3.58875,3+a,107.6625,0,5
2273-QCKXA,Permanência,Masculino,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-To-Month,0,Mailed Check,49.05,49.05,1.635,0-6m,49.05,0,1
2274-XUATA,Permanência,Masculino,1,1,0,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),63.1,4685.55,2.169236111111111,3+a,65.07708333333333,0,6
2275-RBYQS,Permanência,Feminino,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,45.4,45.4,1.5133333333333332,0-6m,45.4,0,0
2276-YDAVZ,Evasão,Feminino,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Credit Card (Automatic),75.1,270.7,3.0077777777777777,0-6m,90.23333333333333,1,0
2277-AXSDC,Permanência,Feminino,0,0,0,32,1,No,No,No,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),19.75,624.15,0.65015625,2-3a,19.5046875,0,0
2277-BKJKN,Permanência,Feminino,1,1,0,71,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two Year,1,Electronic Check,99.2,7213.75,3.386737089201878,3+a,101.60211267605634,0,4
2277-DJJDL,Permanência,Masculino,1,1,0,60,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,99.0,6017.9,3.343277777777778,3+a,100.29833333333333,0,3
2277-VWCNI,Permanência,Feminino,1,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,48.75,179.85,1.49875,0-6m,44.9625,0,0
2279-AXJJK,Permanência,Masculino,0,1,0,52,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-To-Month,1,Credit Card (Automatic),95.65,5088.4,3.2617948717948715,3+a,97.85384615384615,0,3
2282-YGNOR,Permanência,Feminino,0,0,0,29,1,No,DSL,Yes,No,Yes,Yes,No,No,One Year,0,Credit Card (Automatic),58.0,1734.5,1.9936781609195402,2-3a,59.810344827586206,0,3
2284-VFLKH,Permanência,Masculino,0,1,0,49,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One Year,1,Credit Card (Automatic),99.25,4920.8,3.347482993197279,3+a,100.42448979591838,0,4
2292-XQWSV,Permanência,Masculino,0,1,1,40,0,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One Year,0,Mailed Check,60.3,2448.5,2.0404166666666668,3+a,61.2125,0,5
2293-IJWPS,Permanência,Feminino,0,1,0,57,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One Year,1,Credit Card (Automatic),100.75,5985.0,3.5,3+a,105.0,0,3
2294-DMMUS,Permanência,Feminino,0,1,1,62,1,Yes,DSL,No,No,No,No,Yes,Yes,Month-To-Month,1,Credit Card (Automatic),70.45,4300.45,2.3120698924731182,3+a,69.36209677419355,0,2
2294-SALNE,Permanência,Masculino,0,1,1,23,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One Year,0,Mailed Check,86.8,1940.8,2.8127536231884056,1-2a,84.38260869565217,0,3
2296-DKZFP,Permanência,Feminino,0,1,0,65,1,No,DSL,Yes,Yes,Yes,No,No,Yes,Two Year,0,Bank Transfer (Automatic),71.0,4386.2,2.2493333333333334,3+a,67.48,0,4
2300-RQGOI,Permanência,Feminino,0,0,0,38,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,20.05,741.5,0.650438596491228,3+a,19.513157894736842,0,0
2302-ANTDP,Evasão,Feminino,1,1,0,48,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,0,Electronic Check,117.45,5438.9,3.7770138888888884,3+a,113.31041666666665,1,6
2302-OUZXB,Permanência,Masculino,0,1,0,72,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,0,Bank Transfer (Automatic),82.15,5784.3,2.677916666666667,3+a,80.3375,0,4
2303-PJYHN,Permanência,Feminino,0,1,0,2,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Bank Transfer (Automatic),19.85,52.0,0.8666666666666667,0-6m,26.0,0,0
2305-MRGLV,Permanência,Masculino,0,1,0,28,1,No,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,0,Bank Transfer (Automatic),76.55,2065.4,2.458809523809524,2-3a,73.76428571428572,0,1
2307-FYNNL,Permanência,Masculino,1,0,0,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two Year,1,Electronic Check,109.05,7108.2,3.645230769230769,3+a,109.35692307692307,0,5
2308-STERM,Permanência,Feminino,0,0,0,2,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.4,61.05,1.0174999999999998,0-6m,30.525,0,0
2309-OSFEU,Evasão,Masculino,0,0,0,10,0,No,DSL,No,No,No,No,No,Yes,Month-To-Month,1,Mailed Check,33.9,298.45,0.9948333333333333,6-12m,29.845,1,1
2311-QYMUQ,Evasão,Feminino,0,1,1,16,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-To-Month,1,Credit Card (Automatic),89.45,1430.25,2.9796875,1-2a,89.390625,1,3
2314-TNDJQ,Permanência,Feminino,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two Year,0,Credit Card (Automatic),55.65,3880.05,1.7963194444444446,3+a,53.889583333333334,0,5
2316-ESMLS,Permanência,Feminino,0,1,1,12,0,No,DSL,Yes,No,No,Yes,No,No,One Year,0,Credit Card (Automatic),33.15,444.75,1.2354166666666666,6-12m,37.0625,0,2
2320-JRSDE,Evasão,Feminino,0,1,1,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,19.9,19.9,0.6633333333333333,0-6m,19.9,1,0
2320-SLKMB,Permanência,Feminino,0,0,0,26,0,No,DSL,No,No,Yes,Yes,Yes,No,Month-To-Month,1,Credit Card (Automatic),44.45,1183.8,1.5176923076923077,2-3a,45.53076923076923,0,3
2320-TZRRH,Permanência,Feminino,0,0,0,20,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,19.5,403.15,0.6719166666666666,1-2a,20.1575,0,0
2320-YKQBO,Permanência,Feminino,0,0,0,7,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.3,144.95,0.6902380952380952,6-12m,20.707142857142856,0,0
2321-OMBXY,Evasão,Feminino,0,1,1,38,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One Year,0,Credit Card (Automatic),80.3,3058.65,2.6830263157894736,3+a,80.49078947368422,1,5
2322-VCZHZ,Permanência,Masculino,1,1,0,23,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-To-Month,1,Electronic Check,90.0,2024.1,2.933478260869565,1-2a,88.00434782608696,0,3
2323-ARSVR,Permanência,Masculino,0,1,0,67,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Electronic Check,111.05,7321.05,3.642313432835821,3+a,109.26940298507463,0,6
2324-AALNO,Permanência,Feminino,0,0,0,48,1,Yes,No,No,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),24.55,1203.95,0.8360763888888889,3+a,25.082291666666666,0,0
2324-EFHVG,Permanência,Masculino,0,0,0,64,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two Year,1,Bank Transfer (Automatic),104.4,6692.65,3.485755208333333,3+a,104.57265625,0,4
2325-NBPZG,Permanência,Feminino,0,0,0,3,1,No,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,1,Electronic Check,74.55,233.65,2.596111111111111,0-6m,77.88333333333334,0,1
2325-WINES,Permanência,Feminino,0,0,0,32,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One Year,1,Credit Card (Automatic),104.05,3416.85,3.55921875,2-3a,106.7765625,0,4
2325-ZUSFD,Evasão,Feminino,0,1,1,57,1,No,DSL,Yes,No,No,No,Yes,Yes,One Year,1,Bank Transfer (Automatic),70.1,3913.3,2.288479532163743,3+a,68.65438596491228,1,3
2330-PQGDQ,Permanência,Masculino,0,1,1,51,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,One Year,0,Bank Transfer (Automatic),84.2,4299.75,2.8102941176470586,3+a,84.30882352941177,0,2
2332-EFBJY,Evasão,Masculino,0,0,0,16,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,19.7,342.4,0.7133333333333333,1-2a,21.4,1,0
2332-TODQS,Permanência,Feminino,0,0,0,48,1,Yes,No,No,No,No,No,No,No,One Year,0,Credit Card (Automatic),25.05,1171.5,0.8135416666666667,3+a,24.40625,0,0
2333-KWEWW,Permanência,Masculino,0,0,0,18,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),20.05,388.6,0.7196296296296296,1-2a,21.58888888888889,0,0
2335-GSODA,Permanência,Masculino,0,0,1,23,0,No,DSL,Yes,No,Yes,Yes,No,No,Two Year,0,Mailed Check,40.1,857.75,1.2431159420289855,1-2a,37.29347826086956,0,3
2338-BQEZT,Permanência,Feminino,0,0,0,55,1,No,DSL,Yes,No,No,No,No,No,Month-To-Month,1,Credit Card (Automatic),50.55,2832.75,1.7168181818181818,3+a,51.50454545454546,0,1
2342-CKIAO,Permanência,Feminino,0,0,0,2,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,20.3,41.2,0.6866666666666668,0-6m,20.6,0,0
2344-JMOGN,Evasão,Masculino,0,1,0,9,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-To-Month,1,Mailed Check,94.85,890.6,3.2985185185185184,6-12m,98.95555555555556,1,4
2346-CZYIL,Permanência,Masculino,0,0,0,27,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),20.35,531.6,0.6562962962962964,2-3a,19.68888888888889,0,0
2346-DJQTB,Permanência,Feminino,0,0,0,35,0,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,24.15,812.5,0.7738095238095238,2-3a,23.214285714285715,0,0
2346-LOCWC,Permanência,Feminino,0,1,1,58,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),20.5,1191.4,0.684712643678161,3+a,20.54137931034483,0,0
2347-WKKAE,Permanência,Masculino,0,1,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-To-Month,1,Electronic Check,94.4,4014.6,3.1861904761904762,3+a,95.58571428571429,0,3
2348-KCJLT,Permanência,Feminino,0,1,0,44,1,No,DSL,Yes,Yes,Yes,No,No,No,One Year,1,Mailed Check,61.5,2722.2,2.062272727272727,3+a,61.86818181818182,0,3
2351-BKRZW,Permanência,Feminino,0,1,1,43,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Two Year,0,Bank Transfer (Automatic),75.2,3254.35,2.5227519379844963,3+a,75.68255813953488,0,4
2351-RRBUE,Permanência,Feminino,0,1,1,7,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,20.65,134.05,0.6383333333333334,6-12m,19.150000000000002,0,0
2357-COQEK,Evasão,Feminino,1,0,0,28,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,103.3,2890.65,3.44125,2-3a,103.2375,1,4
2359-KLTEK,Permanência,Feminino,0,1,1,41,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),94.9,3848.0,3.1284552845528455,3+a,93.85365853658537,0,3
2359-KMGLI,Evasão,Masculino,0,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,1,Electronic Check,80.25,1861.5,2.5854166666666667,1-2a,77.5625,1,1
2359-QWQUL,Evasão,Feminino,0,1,0,39,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One Year,1,Credit Card (Automatic),104.7,4134.85,3.5340598290598293,3+a,106.02179487179488,1,5
2360-RDGRO,Permanência,Masculino,0,1,0,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,104.25,6812.95,3.4938205128205126,3+a,104.81461538461538,0,4
2361-FJWNO,Permanência,Masculino,0,0,0,40,0,No,DSL,No,Yes,No,Yes,No,No,One Year,0,Credit Card (Automatic),36.0,1382.9,1.1524166666666666,3+a,34.572500000000005,0,2
2361-UPSND,Permanência,Feminino,0,1,0,46,1,No,DSL,Yes,Yes,No,Yes,No,Yes,One Year,0,Mailed Check,70.6,3231.05,2.341340579710145,3+a,70.24021739130436,0,4
2362-IBOOY,Evasão,Masculino,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,84.75,3050.15,2.824212962962963,2-3a,84.72638888888889,1,1
2363-BJLSL,Permanência,Masculino,0,0,0,62,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),80.4,4981.15,2.678037634408602,3+a,80.34112903225805,0,5
2364-UFROM,Permanência,Masculino,0,0,0,30,1,No,DSL,Yes,Yes,No,Yes,Yes,No,One Year,0,Electronic Check,70.4,2044.75,2.2719444444444443,2-3a,68.15833333333333,0,4
2368-GAKKQ,Permanência,Feminino,0,0,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),113.65,7939.25,3.780595238095238,3+a,113.41785714285714,0,6
2369-FEVNO,Permanência,Masculino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,19.9,19.9,0.6633333333333333,0-6m,19.9,0,0
2369-UAPKZ,Evasão,Masculino,0,0,0,5,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,0,Mailed Check,104.1,541.9,3.6126666666666667,0-6m,108.38,1,4
2371-JQHZZ,Permanência,Masculino,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,93.0,2248.05,3.122291666666667,1-2a,93.66875,0,2
2371-JUNGC,Permanência,Masculino,0,0,0,11,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,20.25,208.0,0.6303030303030303,6-12m,18.90909090909091,0,0
2371-KFUOG,Permanência,Masculino,0,0,0,58,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One Year,0,Bank Transfer (Automatic),99.15,5720.95,3.2879022988505744,3+a,98.63706896551724,0,4
2372-HWUHI,Evasão,Masculino,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,44.35,81.25,1.3541666666666667,0-6m,40.625,1,0
2373-NTKOD,Permanência,Masculino,0,0,0,8,1,No,DSL,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,66.25,546.45,2.276875,6-12m,68.30625,0,2
2378-HTWFW,Permanência,Masculino,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-To-Month,0,Credit Card (Automatic),91.0,3180.5,3.029047619047619,2-3a,90.87142857142857,0,2
2378-VTKDH,Permanência,Masculino,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,104.35,6578.55,3.373615384615385,3+a,101.20846153846153,0,4
2378-YIZKA,Permanência,Feminino,0,1,1,68,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),85.0,5607.75,2.7488970588235295,3+a,82.46691176470588,0,6
2379-ENZGV,Evasão,Masculino,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-To-Month,1,Electronic Check,84.85,523.5,2.908333333333333,0-6m,87.25,1,2
